국가코드,특허/실용 구분,발명의 명칭,요약,대표청구항,청구항 수,출원번호,출원일,공개번호/공표/재공표 ,공개일,등록번호,등록일,출원인
JP,P,회전 검출 장치,【요약】 【과제】회전 트랜스에 형성된 리드선 도출용 안내 구멍에 의한 자속의 혼란이 회전 위치의 검출 정밀도에 주는 영향을 억제한 회전 검출 장치를 제공한다. 【해결 수단】 회전 검출 장치로서의 브러시리스 리졸버 10은 원환형 분포 코일을 가지는 축 배각수n가 1의 리졸버 13과 리졸버 13과 대향하도록 회전축 C방향을 따라 병설된 회전 트랜스 20과 리졸버 13 및 회전 트랜스 20에 전기적으로 접속된 리드선 30을 구비하고 있다. 회전 트랜스 20의 고정자 트랜스 24를 구성하는 고정자트랜스 철심 25에는 그 상벽부 25 a의 외주 측에 리드선 30을 삽통하는 안내 구멍 31이 형성되어 있다. 그리고 고정자트랜스 철심 25의 상벽부 25 a에는 회전 축중심 C를 대칭축으로 한 안내 구멍 31의 대칭 위치에 안내 구멍 31과 대략 동일 형상 개구 32가 형성되어 있다. 【선택도】도 1 ,【청구항1】원환형 분포 코일을 가지며 축 배각수가 n(n는 양의 정수)의 회전 검출기와 고정자 트랜스 및 로터 트랜스의 조합으로 구성되며 상기 회전 검출기와 대향하도록 회전축 방향으로 배치되는 회전 트랜스를 구비하고 상기 고정자 트랜스를 구성하는 원환형 고정자트랜스 철심에 동 고정자트랜스 철심의 내측에 배치된 고정자 변압기 코일에 접속하는 리드선을 외부에 도출하기 위한 안내 구멍이 형성된 회전 검출 장치에 있어서 상기 고정자트랜스 철심에는 상기 안내 구멍과 동일 원주상에서 또한 상기 안내 구멍이 이루는 모서리 N°가(1) 식에서 주어지는 부위 중 하나에 개구가 형성되어 있는 것을 특징으로 하는 회전 검출 장치. N=m×(180°/n)···(1) 여기서 m는 임의의 홀수이다.,5,2008-270652,2008-10-21,2010-101633,2010-05-06,5086223,2012-09-14,MINEBEAMITSUMI INC
JP,P,가변 릴럭턴스형 리졸버 로터 및 브러시리스 모터,【요약】 【과제】 회전축으로의 압입에 따른 외측 검출면 둘레방향의 불균일한 변형을 억제할 수 있고 리졸버의 검출 성능 향상에 기여할 수 있는 가변 릴럭턴스형 리졸버 로터를 제공한다. 【해결 수단】리졸버 로터 21의 축 고정공 32에는 하나의 돌극부 31의 둘레방향 중앙부에 상기 구멍 32에 개구하는 위치 결정 오목부 33이 설치되고 또한 상기 구멍 32의 내주연부에 회전축 5에 압접하는 복수의 압입 볼록부 34가 마련된다. 이 압입 볼록부 34는 인접하는 돌극부 31 간의 골짜기부 31 b에 해당하는 각도 위치에 배치된다. 【선택도】도 3 ,【청구항1】지름 방향 외측에 복수의 돌극부를 가지는 외측 검출면을 구비함과 동시에 회전축에 압입 고정되는 축 고정공을 중앙부에 구비해서 이루어지는 가변 릴럭턴스형 리졸버 로터로서 상기 축 고정공에는 적어도 하나를 제외한 소정의 상기 돌극부의 둘레방향 중앙부에 상기 구멍에 개구하는 위치 결정 오목부가 마련됨과 동시에 상기 구멍의 내주연부에 상기 회전축에 압접하는 복수의 압입 볼록부가 설치되고 상기 복수의 압입 볼록부는 각각  상기 돌극부 간의 골짜기부 (와)과 일치하는 각도 위치에서 둘레방향 양측으로 각각 상기 돌극부의 것1/4한 범위 내의 각도 위치에 배치되어 있는 것을 특징으로 하는 가변 릴럭턴스형 리졸버 로터.,6,2008-215562,2008-08-25,2010-048775,2010-03-04,5002859,2012-06-01,ASMO CO LTD | TAMAGAWA SEIKI CO LTD
JP,P,리졸버,【요약】 【과제】 BL모터의 부근에 설치되어도 자기 간섭의 영향을 받지 않고 정확하게 각도 검출을 할 수 있음과 동시에 리던던트계를 구성할 수 있는 리졸버를 제공하는 것을 과제로 한다. 【해결 수단】 티스 위치(1)와 이 대각에 있는 티스 위치(6)에 있는 2조의 티스 4 A 및 4 B의 중심축이 직선 l상에 위치하도록 BL모터에 접속됨과 동시에 티스 위치(1) 및 (6)에 있는 2조의 티스 4 A 및 4 B의 SIN 권선 6 a 및 6 b의 권수가 영으로 설정되어 있으므로 출력되는 SIN 파상 신호는 BL모터의 2 계통의 삼상 코일에 전류를 통 흐르게 하게 하는 타이밍에 미소한 어긋남이 발생했다 하더라도 그 영향을 최소한으로 억제할 수 있으므로 정밀도가 높은 각도 검출을 할 수 있다. 【선택도】도 2 ,【청구항1】한 쌍의 상 코일을 복수상분 포함한 권선 회로를 2 계통 가지는 전동기의 회전 위치를 검출하는 리졸버로서 상기 전동기의 회전축에 같은 축상에 접속되고 한 쌍의 SIN 권선 및 한 쌍의 제1 여자 코일을 포함한 제1 센서와 상기 제 1 센서를 통해 상기 전동기에 접속됨과 동시에 상기 전동기의 회전축에 같은 축상에 접속되고 한 쌍의 COS 권선 및 한 쌍의 제2 여자 코일을 포함한 제2 센서와 상기 제 1 센서의 한쪽 SIN 권선과 상기 제 2 센서의 한쪽 COS 권선과의 출력에 기초해 제1 리졸버 출력을 연산하는 제1 연산 처리 수단과 상기 제 1 센서의 다른 한쪽 SIN 권선과 상기 제 2 센서의 다른 한쪽 COS 권선과의 출력에 기초해 제2 리졸버 출력을 연산하는 제2 연산 처리 수단을 포함하고 상기 한 쌍의 SIN 권선의 감기수가 영의 위치는 상기 전동기 중 하나의 한 쌍의 상 코일이 감겨지는 한 쌍의 권회 위치 중심인 리졸버.,7,2008-064810,2008-03-13,2009-222435,2009-10-01,4991991,2012-05-18,TOYOTA MOTOR CORP | TAMAGAWA SEIKI CO LTD
JP,P,리졸버,【요약】 【과제】 BL모터의 부근에 설치되어도 자기 간섭의 영향을 받지 않고 정확하게 각도 검출을 할 수 있음과 동시에 리던던트계를 구성할 수 있는 리졸버를 제공하는 것을 과제로 한다. 【해결 수단】 티스 위치(1)에 있는 티스 4 A의 중심축과 이 대각에 있는 티스 위치(6)에 있는 티스 4 A의 중심축이 직선 l상에 위치하도록 BL모터에 접속됨과 동시에 티스 위치(1) 및 (6)에 있는 티스 4 A의 SIN 권선 6 a 및 6 b의 권수가 영으로 설정되어 있으므로 출력되는 SIN 파상 신호는 BL모터의 2 계통의 삼상 코일에 전류를 통 흐르게 하게 하는 타이밍에 미소한 어긋남이 발생했다 하더라도 그 영향을 최소한으로 억제할 수 있으므로 정밀도가 높은 각도 검출을 할 수 있다. 【선택도】도 2 ,【청구항1】한 쌍의 상 코일을 복수상분 포함한 권선 회로를 2 계통 가지는 전동기의 회전 위치를 검출하는 리졸버로서 상기 전동기의 회전축에 같은 축상에 접속되고 한 쌍의 SIN 권선 및 한 개의 제1 여자 코일을 포함한 제1 센서와 상기 제 1 센서를 통해 상기 전동기에 접속됨과 동시에 상기 전동기의 회전축에 같은 축상에 접속되고 한 쌍의 COS 권선 및 한 개의 제2 여자 코일을 포함한 제2 센서와 상기 제 1 센서의 한쪽 SIN 권선과 상기 제 2 센서의 한쪽 COS 권선과의 출력에 기초해 제1 리졸버 출력을 연산함과 동시에 상기 제 1 센서의 다른 한쪽 SIN 권선과 상기 제 2 센서의 다른 한쪽 COS 권선과의 출력에 기초해 제2 리졸버 출력을 연산하는 연산 처리 수단을 포함하고 상기 한 쌍의 SIN 권선의 감기수가 영의 위치는 상기 전동기 중 하나의 한 쌍의 상 코일이 감겨지는 한 쌍의 권회 위치 중심인 리졸버.,5,2008-064811,2008-03-13,2009-222436,2009-10-01,4991992,2012-05-18,TOYOTA MOTOR CORP | TAMAGAWA SEIKI CO LTD
JP,P,리졸버,【요약】 【과제】온도 변화에 의한 팽창이나 수축에 대응할 수 있고 부품수를 증가시키는 것 없이 코일 기판의 리졸버 로터 측 및 외주단의 보호를 실현한다. 【해결 수단】리졸버 1은 회전축 42의 키 홈에 끼워맞춤 회전축 42에 접속된 로터판 41과 로터판 41의 회전 위치를 검출하는 리졸버 고정자 2를 가진다. 리졸버 고정자 2는 고정자 코어 11의 코일 기판 20을 보호함과 동시에 고정자 코어 11에 고정하는 리졸버 커버 30을 구비한다. 코일 기판 20은 고정자 코어 11의 돌기부인 고정자 핀 12에 서로 끼워지는 구멍과 그 구멍을 중심으로 해서 형성된 코일 패턴 21과 코일 기판 20에 형성된 코일 패턴에 접속된 리드선 27를 구비한다. 고정자 코어 11의 외주부는 전동기나 발전기 등의 회전기의 케이스에 고정하기 위한 긴 구멍 모양 설치 구멍과 리졸버 커버 30의 손발톱과 걸어맞추는 계합구멍를 구비한다. 【선택도】도 1 ,【請求項1】회전기의 회전축에 접속된 리졸버 로터의 회전 위치를 검출하는 원환형 리졸버 고정자와 리졸버 고정자에 마련된 원환형 코일 기판을 보호하는 리졸버 커버를 가지는 리졸버에 있어서 리졸버 고정자는 코일 기판의 자계를 형성함과 동시에 코일 기판과 서로 끼워지는 복수의 돌기를 가지는 고정자 코어와 리졸버 커버를 고정하기 위한 복수의 계합구멍이 형성됨과 동시에 당해 리졸버 고정자를 회전기의 하우징에 고정하기 위해 고정자 코어의 외주부에 마련된 고정부를 가지며 리졸버 커버는 코일 기판을 덮도록 형성되고 외주 방향으로 연신하는 복수의 암과 각 암(arm)의 선단에 설치되고 리졸버 고정자의 계합구멍에 결합하는 손발톱를 유 하고 코일 기판이 복수의 돌기를 가지는 리졸버 고정자에 끼워맞춤 코일 기판에서 돌출되는 리졸버 고정자의 돌기 단부 외주에는 홈이 설치되고 그 돌기에 서로 끼워지는 관통 구멍이 리졸버 커버에 설치되고 리졸버 커버의 관통 구멍에 형성된 손발톱이 돌기의 홈에 결합함으로써 코일 기판이 고정되어 것을 특징으로 하는 리졸버.,3,2008-131778,2008-05-20,2009-281762,2009-12-03,4850869,2011-10-28,TOYOTA MOTOR CORP | MINEBEAMITSUMI INC
JP,P,리졸버 모터 및 파워스티어링 장치,【요약】 【과제】리졸버의 측정 정밀도를 향상시킨다. 【해결 수단】가변 릴럭턴스형 리졸버 5는 중심축 J1를 중심으로 하는 거의 고리형 리졸버 스테이터부 51 및 리졸버 스테이터부 51의 내측에서 모터 로터부의 샤프트 31에 고정되는 리졸버 로터부 52를 구비한다. 리졸버 5에서는 로터 코어 521의 외주연상의 임의의 점의 로터 코어 521과 리졸버 스테이터부 51의 내주면 510 사이의 갭 g의 크기를 갭의 최대값 gmax 및 최소값 gmin 그 임의의 점과 기준점 5210 사이의 각도θ 축 배각 n 및 보정 정수 K를 이용해θ와 n와의 곱의 2배각과 관련된 보정항을 이용하여 구함으로써 고조파 성분에 의한 측정 오차가 억제되고 측정 정밀도를 향상시킬 수 있다. 【선택도】도 3 ,【請求項1】가변 릴럭턴스형 리졸버로서 소정의 중심축을 중심으로 하는 거의 고리형이며 여자 코일과 출력 코일을 가지는 스테이터부와 상기 스테이터부의 내측에서 상기 스테이터부의 내주면 사이에 간격을 통해 배치됨과 동시에 상기 중심축을 중심으로서 상기 스테이터부에 대해서 회전 가능하게 지지된 비완전히 동그란 모양 코어를 가지는 로터부를 구비하고 상기 간격의 최소값 gmin 및 최대값 gmax 상기 간격이 최소값이 되는 상기 코어의 외주상의 일점을 기준점으로서 상기 코어의 상기 외주상의 임의의 점과 상기 기준점 사이의 각도θ 축 배각 n(단 n는 양의 정수) 및 보정 정수 K를 이용하여 상기 갭 g가 【数1】[Image]에서 나타나는 것을 특징으로 하는 리졸버.,4,2006-266308,2006-09-29,2008-082996,2008-04-10,4797917,2011-08-12,NIPPON DENSAN CORP
JP,P,회전각 검출 장치,【요약】 【과제】간이한 신호 처리에 의해 적절하게 자기 간섭에 의한 오차를 제거할 수 있는 회전각 검출 장치의 제공. 【해결 수단】회전체의 회전각을 검출하는 회전각 검출 장치 100200으로서 서로 동축에 배치되고 축 배각이 동일한 2개의 각도 검출 센서 102104 또는 202204혹은 302304와 각각의 각도 센서에서 출력되는 출력 신호를 처리하여 회전체의 회전각 정보를 출력하는 신호 처리부 110210을 구비하고 상기 신호 처리부가 각각의 각도 센서에서 출력되는 출력 신호를 가산한 후 평균하여 회전체의 회전각 정보를 생성하는 것을 특징으로 한다. 【선택도】도 1 ,【청구항1】회전체의 회전각을 검출하는 회전각 검출 장치로서 서로 동축에 또한 자기 간섭을 일으킬 수 있는(정도)만큼 근접해 배치되고 축 배각이 동일한 2개의 리졸버 (와)과 각각의 리졸버 에서 출력되는 출력 신호를 처리하여 회전체의 회전각 정보를 출력하는 신호 처리부를 구비하고 상기 신호 처리부가 각각의 리졸버에 기초한 회전체의 회전각을 나타내는 신호의 평균치를 구해  회전체의 회전각 정보를 생성하는 것을 특징으로 하는 회전각 검출 장치.,1,2006-236400,2006-08-31,2008-058180,2008-03-13,4729458,2011-04-22,TOYOTA MOTOR CORP | TAMAGAWA SEIKI CO LTD
JP,P,전동 파워스티어링 장치의 제어 장치,【요약】 【과제】리졸버의 이상을 검출하기 위해 리졸버의 회전 각도θ에 관련된 신호인 sinθ 및 cosθ에 대해서(sinθ) 2＋(cosθ)2의 연산 처리를 실행하고 이상 판정을 하고 있었기 때문에 처리 시간이 길어져 또한 CPU로의 부담이 컸다. 【해결 수단】sinθ 및 cosθ의 조합이 정상 혹은 이상의 판정이 가능한 맵을 준비하여 검출한 sinθ 및 cosθ의 조합을 사상해 판정하므로 처리가 간단하고 처리 속도가 빠르고 CPU로의 부담이 적어도 된다. 【선택도】 도 1 ,【청구항1】차량의 조타계에 모터에 의한 조타 보조력을 부여하기 위한 제어에 필요한 상기 모터의 회전 각도θ를 검출하기 때문에 소정의 주파수로 구성되는 반송파 신호(sinωt)를 공급하고 상기 반송파 신호를 sinθ에 의해 진폭 변조한 파형을 가지는 sin 신호(sinωt sinθ) 및 cosθ에 의해 진폭 변조한 파형을 가지는 cos 신호(sinωt cosθ)를 발생시키는 각도 검출기를 구비하는 전동 파워스티어링 장치의 제어 장치에 있어서   상기 sinθ에 대응하는 값을 X좌표 값으로 하고 상기 cosθ에 대응하는 값을 Y좌표 값으로 하고 서로 직행하는 X축과 Y축으로 구성되는 영역상에 상기 X좌표 및 상기 Y좌표 값이 함께 영인 원점을 중심으로 하고 반경이 허용 최대값 Pmax인 제1엔에 외접하고 상기 X축 및 상기 Y축에 있어서 대칭이 되는 제1 다각형과 반경이 허용 최소값 Pmin인 제2엔에 내접하고 상기 X축 및 상기 Y축에 있어서 대칭이 되는 제2 다각형으로부터 둘러싸이는 영역을 정상 영역으로 하고 상기 정상 영역 외를 이상 영역으로 하는 이 상영역 판정 맵을 구비하고 상기 sin 신호와 상기 cos 신호로부터 각각 산출된 상기 sinθ와 상기 cosθ를 상기 이상 영역 판정 맵에 사상하여 상기 각도 검출기의 이상을 판정하는 것을 특징으로 하는 전동 파워스티어링 장치의 제어 장치.,5,2003-374341,2003-11-04,2005-140525,2005-06-02,4672253,2011-01-28,NSK LTD | NSK STEERING SYSTEMS CO LTD
JP,P,리졸버 및 각도 검출 장치,【요약】 【과제】종래의 리졸버보다 두께가 얇은 리졸버를 제공한다. 【해결 수단】비자성 재료로 구성되는 고리형 기판 112 고리형 기판에 배설되어 자성 재료로 구성되는 고리형 고정자판 고리형 고정자판의면상으로 돌출되어 또한 원주 방향을 따라 배설된 4개의 권선자심 116 a~116 d 권선자심의 주위에 배설된 고정자 권선 118 a~118 d 및 권선자심의 내측에 설치된 자속 귀로대 120 a~120 d를 가지는 고정자 110과 자성 재료로 구성되는 고리형 회전자판 132 및 고리형 회전자판의 내면에 배설되어 파상으로 돌출 상태가 변화하는 판 내면 136을 가져 자성 재료로 구성되는 공극 형성판 134를 가지는 회전자 130을 구비하고 회전자 130의 회전에 의해 공극 형성판 134의 판 내면 136과 권선자심 116 a~116 d와의 간격이 변화하도록 구성된 리졸버 100. 고리형 고정자판은 권선자심 116 a~116 d마다 4개의 분할 고정자판 114 a~114 d에 분할되어 있다. 【선택도】도 1 ,【청구항1】비자성 재료로 구성되는 고리형 기판과 상기 고리형 기판에 배설되어 자성 재료로 구성되는 고리형 고정자판과 상기 고리형 고정자판의면상으로 돌출되어 또한 원주 방향을 따라 배설된 n개(단 n는 4 이상의 정수. )의 권선자심과 상기 권선자심의 주위에 배설된 고정자 권선과 상기 고리형 고정자판의면상으로 돌출되고 또한 상기 권선자심의 내측 또는 외측에 설치된 자속 귀로대를 가지는 고정자와 자성 재료로 구성되는 고리형 회전자판과 상기 고리형 회전자판의 내면에 배설되어 파상으로 돌출 상태가 변화하는 판 내면을 가져 자성 재료로 구성되는 공극 형성판을 가지는 회전자를 구비하고 상기 회전자의 회전에 의해 상기 공극 형성판의 상기 판 내면과 상기 권선자심과의 간격 d가 변화하도록 구성된 리졸버로서 상기 고리형 고정자판은 상기 권선자심마다 n개의 분할 고정자판에 분할되어 있는 것을 특징으로 하는 리졸버.,12,2007-258169,2007-10-01,2008-107342,2008-05-08,4654366,2011-01-07,TAMAGAWA SEIKI CO LTD
JP,P,리졸버 및 각도 검출 장치,【요약】 【과제】자심의 자속 효율을 저하시키지 않고 권선의 컨덕턴스 편차를 매우 작게 하고 정밀한 검출 정밀도를 얻는 리졸버 및 각도 검출 장치를 제공한다. 【해결 수단】리졸버는 복수의 권선자심과 각각이 각 코일자심에 권회하도록 마련된 복수의 권선 부재를 가지는 고정자와 상기 고정자에 대해서 회전 가능하게 배설된 회전자를 구비하고 상기 복수의 권선 부재의 적어도 하나는 시트에 도전체가 소용돌이쳐 상태로 형성된 시트형 코일이며 상기 시트의 도전체 형성면 또는 그 이면 중 적어도 일부와 당해 권선자심의 측면이 대향하도록 배치된다. 【선택도】도 1 ,【청구항1】복수의 권선자심과 각각이 각 코일자심에 권회하도록 마련된 복수의 권선 부재를 가지는 고정자와 상기 고정자에 대해서 회전 가능하게 배설된 회전자를 구비하고 상기 복수의 권선 부재의 적어도 하나는 시트에 도전체가 소용돌이쳐 상태로 형성된 시트형 코일이며 상기 시트의 도전체 형성면 또는 그 이면 중 적어도 일부와 당해 권선자심의 측면이 대향하도록 배치되어 있는 것을 특징으로 하는 리졸버.,15,2007-302266,2007-11-21,2009-128133,2009-06-11,4654368,2011-01-07,TAMAGAWA SEIKI CO LTD
JP,P,각도 검출 장치,【요약】 【과제】 종래의 가변 릴럭턴스형 리졸버에 있어서는 고정자에 마련된 각 슬롯 간의 요크에 코일을 감기 때문에 권선기의 구조가 복잡이 되어 회전자도 소결 구성이기 때문에 리졸버의 비용을 저하시키는 것이 어려웠다. 【해결 수단】 본 발명에 의한 각도 검출 장치는 판형 고정자(1)에 마련한 보빈(10)에 대해서 각 보빈을 뛰어넘어 감는 오마키 귀로 각 보빈마다 순차적으로 감는 코마키 귀로함으로써 권선기의 구조가 간략화되고 고정자(1) 요크(3) 및 회전자(5)가 프레스 가공 또는 성형 금속 가공에 의한 금속판으로 가능해져 대폭적인 비용 절감이 가능한 구성이다.  ,【청구항1】고리형 고정자(1)에 여자 코일(4)과 n상의 출력 코일(67)을 설치하고 상기 고정자(1)에 대해서 회전 가능하게 마련되어 상기 고정자(1) 사이의 갭 퍼미언스가 회전 각도θ에 대해서 정현파형으로 변화하는 비진원형을 가짐과 동시에 철심만으로 권선을 가지지 않는 구성의 회전자(5)를 이용한 가변 릴럭턴스형 리졸버 방식의 각도 검출 장치에 있어서 상기 고정자(1)의 면(1a)에 대해서 수직이며 소정 각도 간격하고 평면적으로 배치해서 마련되어 상기 여자 코일(4) 및 출력 코일(67)을 가지는 복수의 보빈(10)과 상기 각 보빈(10)에 마련되어 상기 회전자(5)의 축 배각(X)에 대해 상기 X×4개의 판형을 이루는 요크(3)를 가지며 상기 여자 코일(4)은 복수의 상기 각 보빈(10)에 대해서 내측과 외측을 교대로 지날 수 있는 감겨져 상기 출력 코일(67)은 상기 각 보빈 (10)에 대해서 외측에서 복수의 내측을 거쳐 외측에 감겨져 있는 것을 특징으로 하는 각도 검출 장치.,2,2000-174158,2000-06-09,2001-352734,2001-12-21,4590500,2010-09-24,TAMAGAWA SEIKI CO LTD
JP,P,각도 검출 장치,【요약】 【과제】 종래의 가변 릴럭턴스형 리졸버에 있어서는 고정자에 마련된 각 슬롯 간의 요크에 코일을 감기 때문에 권선기의 구조가 복잡이 되어 회전자도 소결 구성이기 때문에 리졸버의 비용을 저하시키는 것이 어려웠다. 【해결 수단】 본 발명에 의한 각도 검출 장치는 판형 고정자(1)에 마련한 핀(10)에 권선(467)으로서 다층 프린트 기판(30) 패턴으로 구성함과 동시에 각 핀을 뛰어넘어 감는 오마키 귀로 각 핀 마다 대응해 정역 감아 형성하는 코마키 귀로하기 때문에 권선기가 불필요하게 되어 또한 고정자(1) 요크(3) 및 회전자(5)가 프레스 가공 또는 성형 금속 가공에 의한 금속판으로 가능해져 대폭적인 비용 절감이 가능한 구성이다.  ,【청구항1】고리형 고정자(1)에 여자 코일(4)과 n상의 출력 코일(67)을 설치하고 상기 고정자(1)에 대해서 회전 가능하게 마련되어 상기 고정자(1) 사이의 갭 퍼미언스가 회전 각도θ에 대해서 정현파형으로 변화하는 비진원형을 가짐과 동시에 철심만으로 권선을 가지지 않는 구성의 회전자(5)를 이용한 가변 릴럭턴스형 리졸버 방식의 각도 검출 장치에 있어서 상기 고정자(1)의 면(1a)에 소정 각도 간격으로 형성된 핀(10)을 통해 상기 각 코일(467)을 인쇄한 다층 프린트 기판(30)을 설치하고 상기 다층 프린트 기판(30) 상에 상기 핀(10)을 통해 마련되어 상기 회전자(5)의 축 배각(X)에 대해 상기 X×4개의 판형을 이루는 복수의 요크(3)를 가지며 상기 여자 코일(4)은 상기 각 핀(10)에 대해서 순차정감기와 상기 정감기와는 반대의 역코일 순서로 감겨져 상기 출력 코일(67)은 상기 각 핀(10)에 대해서 1개 나는 일이고 정감기와 상기 정감기와는 반대의 역코일 순서로 감겨져 있는 것을 특징으로 하는 각도 검출 장치.,3,2000-174162,2000-06-09,2001-349749,2001-12-21,4446056,2010-01-29,TAMAGAWA SEIKI CO LTD
JP,P,고정밀도 VR형 리졸버,【요약】 【과제】N상 VR형 리졸버의 로터 톱니수에 대한 고정자의 극 수를 선정함으로써 용이하게 제조할 수 있는 고정밀도의 VR형 리졸버를 제공한다. 【해결 수단】선단부에 복수의 극편치 11을 가지는 극편 12를 원주 등분에 복수 가져 고정 지지되어 각 극편 12에 상수N의 코일을 감아서 이루어지는 고리형 고정자 10과 이 고정자의 극편치 11에 대향하고 원주 방향으로 형성된 치아 21을 가지고 고정자 10과 동심에 상대 회전 가능하게 지지된 고리형 로터 20을 구비한 N상 VR형 리졸버에 있어서 로터 20의 치수에 대한 고정자 10의 극 수를 전둘레 정밀도를 향상시키기 위해 상수N의 배수로 이루어지는 짝수로 하고 하기 (1) 식 및 (2) 식 중 어느 한 항에로부터 산출한 극 수로서 DD모터에 내장. 고정자 극 수=로터 톱니수/(M＋1/N) …………(1) 고정자 극 수=로터 톱니수/｛M＋(N-1) /N｝ …………(2) 단 M는 1~3의 정수이다. 【선택도】 도 1 ,【청구항1】선단부에 복수의 극편치를 가지는 극편을 원주 등분에 복수 가져 고정 지지됨과 동시에 각 극편에 상수N의 코일을 각 상 마다 직렬로 감아서 이루어지는 고리형 고정자와 이 고정자의 상기 극편치에 대향하고 원주 방향으로 형성된 치열을 가지고 고정자와 동심에 배치해 상대 회전 가능하게 지지된 고리형 로터를 구비한 N상 VR형 리졸버에 있어서 상기 고리형 고정자 코일상수N=3 변수 M=3으로 설정함과 동시에 전기각＋120°별 고정자극배치를 할 경우에 로터 톱니수를 80 100 120 140 160 180 200 220 240 260 280 및 300 중 어느 하나로 설정하고 고정자 극 수를 하기 (1) 식에 따라 산출해 사방 정밀도를 향상시켜 연을 특징으로 하는 고정밀도 VR형 리졸버. 고정자 극 수=로터 톱니수/(M＋1/N) …………(1),3,2005-179680,2005-06-20,2005-283602,2005-10-13,4434086,2010-01-08,NSK LTD
JP,P,리졸버 및 각도 검출 장치,【요약】 【과제】축 배각에 관계없이 저비용화나 검출 정밀도의 향상이 가능한 리졸버 및 상기 리졸버를 포함한 각도 검출 장치를 제공한다. 【해결 수단】리졸버 10은 각각이 권선 부재를 구비하는 제1 및 제2 고정자 코어쌍을 가지는 고정자 100과 고정자 100에 대해서 회전 가능하게 마련되어 그 외형 윤곽선의 지름이 N(N는 자연수) 주기로 변화하는 로터 160을 포함한다. 제1 및 제2 고정자 코어쌍은 제1 및 제2 고정자 코어 쌍의 각 스테이터 코어쌍을 구성하는 한편의 고정자 코어와 로터 160과의 전자 결합도가 최대의 때 상기 각 스테이터 코어쌍을 구성하는 다른 쪽의 고정자 코어와 로터 160과의 전자 결합도가 최소가 되어 또한 제1 고정자 코어 쌍의 출력 전압의 절대값이 최대의 때 제 2 고정자 코어 쌍의 출력 전압이 영이 되도록 배치된다. 【선택도】도 1 ,【청구항1】각각이 권선 부재를 구비하는 고정자 코어에 의해 구성되는 제1 및 제2 고정자 코어쌍을 가지는 고정자와 상기 고정자에 대해서 회전 가능하게 설치되고 그 외형 윤곽선의 지름이 N(N는 자연수) 주기로 변화하는 로터를 포함하고 상기 제 1 및 제2 고정자 코어쌍은 상기 제 1 및 제2 고정자 코어 쌍의 각 스테이터 코어쌍을 구성하는 한편의 고정자 코어와 상기 로터와의 전자 결합도가 최대의 때 상기 각 스테이터 코어쌍을 구성하는 다른 쪽의 고정자 코어와 상기 로터와의 전자 결합도가 최소가 되어 또한 상기 제 1 고정자 코어 쌍의 출력 전압의 절대값이 최대의 때상기 제 2 고정자 코어 쌍의 출력 전압이 영이 되도록 배치되고 상기 로터의 회전축 방향의 회전에 의해 상기 고정자를 구성하는 고정자 코어와 상기 로터와의 전자 결합도가 변화하는 것을 특징으로 하는 리졸버.,9,2008-121204,2008-05-07,2009-270914,2009-11-19,0,0,TAMAGAWA SEIKI CO LTD
JP,P,각도 위치 검출 장치 및 이것을 이용한 구동 장치,【요약】 【과제】 온도 검출 기능을 실장한 각도 위치 검출 장치 및 이것을 이용한 구동 장치를 제안한다. 【해결 수단】 본 발명의 각도 위치 검출 장치(11)는 N상 VR형 리졸버(40)와 N상 VR형 리졸버(40)의 코일(CaCbCc)에서 출력되는 N상 리졸버 신호를 아날로그 가산리함으로써 N상 리졸버 신호의 변조 성분을 상쇄하고 N상 VR형 리졸버(40)의 로터와 고정자의 상대적인 각도 위치에 의존하지 않는 신호로서 코일(CaCbCc)의 온도를 반영한 온도 검출 신호(Vt)를 생성하는 연산 수단(31)을 구비한다. 【선택도】 도 1 ,【청구항1】(a) 원주 방향을 따라 균등하게 배치된 극편에 코일을 감아서 이루어지는 고리형 고정자와 상기 고정자의 극편과 대향하도록 배치되는 로터를 포함하고 상기 로터와 상기 고정자 사이의 공극 릴럭턴스가 상기 로터의 각도 위치에 따라 변화하는 N상 VR형 리졸버와(b) 상기 코일에서 출력되는 N상 리졸버 신호를 연산 처리함으로써 상기 로터와 상기 고정자의 상대적인 각도 위치에 의존하지 않는 신호로서 상기 코일의 온도를 반영한 온도 검출 신호를 생성하는 연산 수단를 구비하는 각도 위치 검출 장치.,4,2003-327767,2003-09-19,2005-091269,2005-04-07,4365654,2009-08-28,NSK LTD | NSK PRECISION CO LTD
