국가코드,특허/실용 구분,발명의 명칭,요약,대표청구항,청구항 수,출원번호,출원일,공개번호/공표/재공표,공개일,등록번호,등록일,출원인
JP,P,온도 센서,【요약】 【과제】 온도에 대한 높은 응답성을 가진 온도 센서를 제공한다. 【해결 수단】 온도 센서의 외형을 이루는 하우징 1은 기단 측에 커넥터 단자 2가 마련됨과 동시에 그 선단 측이 냉각수가 유통하는 유로에 임하는 감온부 1 C가 되어 있다. 그리고 감온부 1 C에는 리드 단자 4 B가 커넥터 단자 2에 접속된 서미스터 4를 배치되고 이 상태에서 하우징 1을 서미스터 4와 함께 일체적으로 수지 성형한다. 이것에 의해 서미스터 4의 소자 본체 4 A를 감온부 1 C의 외주면에 근접해 배치할 수 있고 소자 본체 4 주변의 열저항을 감소시켜 온도 검출의 응답성을 향상시킬 수 있다.  ,【청구항 1】 축방향 일측에 커넥터 단자가 마련되어 축방향외 측이 피측정 유체의 유로에 임하는 감온부가 된 하우징과 상기 하우징의 감온부에 마련되어 온도를 검출하는 소자 본체와 상기 소자 본체의 양단에 마련되어 상기 커넥터 단자에 접속되는 리드 단자를 가지는 온도 검출 소자로 구성되어 상기 하우징의 내부에 상기 온도 검출 소자를 수용한 상태에서 상기 하우징과 온도 검출 소자는 수지 재료를 이용하여 일체적으로 형성해서 이루어지는 온도 센서.,4,2001-380354,2001-12-13,2003-185505,2003-07-03,0,0,HITACHI UNISIA AUTOMOTIVE LTD
JP,P,온도 센서,【요약】 【과제】 플랜지의 압입 조작성이 우수하고 조립이 용이하고 열 인 와가 억제되어 응답성 등이 우수하고 자동차의 촉매 컨버터내부 및 배기관 내와 같이 온도 변화 진동 함께 격렬한 환경 하에 사용했을 경우에도 우수한 내구성을 가지며 신뢰성이 높은 온도 센서를 제공한다.   ,【청구항 1】 선단부가 폐지되고 상기 선단부에 온도에 의해 전기 특성이 변화하는 소자가 수납된 금속 튜브와 상기 금속 튜브의 적어도 후단부가 내주면에서 접합되는 플랜지를 구비하고 상기 플랜지의 상기 금속 튜브가 압입되는 삽통공의 내주면이 상기 금속 튜브가 상기 플랜지에 접합되는 위치에서(보다) 선단 측에서 선단 측에서 후단 측으로 지름이 작아지는 변경부를 가지는 것을 특징으로 하는 온도 센서.,3,2001-153240,2001-05-22,2002-350237,2002-12-04,0,0,NGK SPARK PLUG CO LTD
JP,P,온도 센서,【요약】 【과제】 자동차의 배기계와 같이 온도 변화 및 진동의 격렬한 환경 하에 사용했을 경우에도 우수한 내구성을 가지며 신뢰성이 높은 온도 센서를 제공한다. 【해결 수단】 본 발명의 온도 센서 1은 선단부가 폐지되고 이 선단부에 온도에 의해 전기 특성이 변화하는 서미스터 등의 소자 2가 수납된 금속 튜브 3과 이 금속 튜브 후단부에 접합되는 플랜지 4를 구비하고 금속 튜브 3이 스테인리스 강판 등의 금속판 딥드로잉 가공에 의해 형성되어 있다. 특히 금속 튜브 3 선단부의 두께를 플랜지에 삽통되어 있는 부분 등 타부보다 얇게 함으로써보다 우수한 응답성을 가지는 온도 센서로 할 수 있다.  ,【청구항 1】 선단부가 폐지되고 상기 선단부에 온도에 의해 전기 특성이 변화하는 소자가 수납된 금속 튜브와 상기 금속 튜브 후단부에 접합되는 플랜지를 구비하는 온도 센서에 있어서 상기 금속 튜브가 금속판의 딥드로잉 가공에 의해 형성된 것인 것을 특징으로 하는 온도 센서.,2,2001-153241,2001-05-22,2002-350238,2002-12-04,0,0,NGK SPARK PLUG CO LTD
JP,P,온도 센서,【요약】 【과제】 자동차의 배기계와 같이 온도 변화 및 진동의 격렬한 환경 하에 사용했을 경우에도 우수한 내구성을 가지며 신뢰성이 높은 온도 센서를 제공한다. 【해결 수단】 본 발명의 온도 센서 1은 선단부가 폐지되고 서미스터와 같은 감온 소자 2가 선단부에 수납된 금속 튜브 3과 이 금속 튜브 3 후단 측 32가 접합되는 플랜지 4를 구비하고 금속 튜브 3이 플랜지 측의 위치에 경대로 됨으로써 금속 튜브의 플랜지보다 선단 측에 돌출된 부분의 축에 대해 수직 방향의 가속도에 대한 공진 주파수가 500 Hz 이상으로 되어 있다. 또한 플랜지 측의 위치에 금속 튜브 3에 칼집 10이 외장되는 것 혹은 플랜지 측의 위치에 플랜지의 선단면에 연설된 초부 43에 의해 금속 튜브 3이 덮이는 것 에 의해와 같이 공진 주파수를 500 Hz 이상으로 할 수 있다.  ,【청구항 1】 선단부가 폐지되고 상기 선단부에 온도에 의해 전기 특성이 변화하는 소자가 수납된 금속 튜브와 상기 금속 튜브 후단부에 접합되는 플랜지를 구비하고 상기 금속 튜브의 적어도 상기 플랜지보다 선단 측에 돌출된 부분(이하 돌출 부분이라고 한다. )에 있어서 상기 금속 튜브 후단 측이 지름 커지고 있음으로써 상기 상기 돌출 부분의 축에 수직 방향의 가속도에 대한 공진 주파수가 500 Hz 이상으로 된 것을 특징으로 하는 온도 센서.,3,2001-153239,2001-05-22,2002-350239,2002-12-04,0,0,NGK SPARK PLUG CO LTD
JP,P,온도 센서,【요약】 【과제】 자동차의 배기계와 같이 온도 변화 및 진동의 격렬한 환경 하에 사용했을 경우에도 우수한 내구성을 가지며 신뢰성이 높은 온도 센서를 제공한다. 【해결 수단】 본 발명의 온도 센서 1은 선단부가 폐지되고 서미스터와 같은 감온 소자 2가 선단부에 수납된 금속 튜브 3과 이 금속 튜브 3이 내주면에 접합되어 지름 방향으로 돌출부를 가지는 플랜지 4를 구비하고 금속 튜브 3이 플랜지 4 후단 측의 초부 42에서 둘레방향으로 레이저 용접되어 있다. 이 초부 42는 플랜지 4의 지름 방향 돌출부인 플랜지부 41 후단면에서 후단 측으로 돌출되어 연설되어 있고 이와 같이 후단 측에서 레이저 용접됨으로써 감열부에서 플랜지 4 등으로의 열 인 와가 억제된다. 또한 레이저 용접된 부분은 산화되어 쉽기 때문에 스테인리스 강 등으로 구성되는 보호 커버에 의해 기밀하게 덮는 것이 바람직하다.  ,【청구항 1】 선단부가 폐지되고 상기 선단부에 온도에 의해 전기 특성이 변화하는 소자가 수납된 금속 튜브와 상기 금속 튜브 후단부가 내주면에서 접합되어 지름 방향으로 돌출부를 가지는 플랜지를 구비하고 상기 플랜지는 지름 방향으로 돌출부를 형성하는 플랜지부와 상기 플랜지부 후단면에 연설되고 상기 금속 튜브가 삽통되는 초부로 구성되어 상기 금속 튜브는 상기 초부에 압입되어 있고 상기 금속 튜브와 상기 초부와는 둘레방향으로 레이저 용접되어 있는 것을 특징으로 하는 온도 센서.,4,2001-153242,2001-05-22,2002-350242,2002-12-04,0,0,NGK SPARK PLUG CO LTD
JP,P,온도 센서,【요약】 【과제】 본 발명은 자동차의 냉각수 등의 온도를 측정하는 온도 센서에 관한 것으로서 열응답성이 우수한 온도 센서를 제공하는 것이다. 【해결 수단】 일단 개구 케이스 1과 이 케이스 1 내에 배치된 서미스터 소자 2와 케이스 1 개구부를 밀봉하는 커플러 3과 일단이 서미스터 소자 2에 접속되어 타단이 외부에 도출된 터미널 4를 구비한 온도 센서에 있어서 커플러 3과 맞닿는 케이스 1의 표면에 수지 피막 7을 형성했다.  ,【청구항 1】 금속으로 구성되는 일단 개구 케이스와 이 케이스 내에 배치된 서미스터 소자와 상기 케이스 개구부를 밀봉하는 커플러와 일단이 상기 서미스터 소자에 접속되어 타단이 외부에 도출된 터미널을 구비하고 상기 커플러와 맞닿는 케이스의 표면에 수지 피막을 형성한 온도 센서.,4,2001-131452,2001-04-27,2002-323385,2002-11-08,0,0,PANASONIC CORP
JP,P,온도 센서 및 그 제조 방법,【요약】 【과제】 서미스터 소자가 대향하는 양단면에 신호 취출용 한 쌍 전극선을 접속해서 이루어지는 온도 센서에 있어서 전극선과 서미스터 소자와의 접합부의 박리를 방지한다. 【해결 수단】 서미스터 소자 3 및 서미스터 소자 3과 전극선 4와의 접합부를 전기 절연성 유리부재 6에서 밀봉함과 동시에 전기 절연성 세라믹 등으로 구성되는 지지 부재 8에 의해 한 쌍의 전극선 4의 간격을 유지하면서 한 쌍의 전극선 4를 지지하고 있다.  ,【청구항 1】 서미스터 소자(3)와 일단 측이 상기 서미스터 소자를 사이에 두도록 상기 서미스터 소자가 대향하는 양단면에 접속되고 타단 측이 상기 서미스터 소자에서 인출되고 있는 서미스터 신호 취출용 한 쌍의 전극선(4)을 구비하는 온도 센서에 있어서 상기 한 쌍의 전극선 간격을 유지하면서 상기 한 쌍의 전극선을 지지하는 전기 절연성 유지 부재(8)가 마련되어 있는 것을 특징으로 하는 온도 센서.,13,2001-085723,2001-03-23,2002-289407,2002-10-04,0,0,DENSO CORP | SHIBAURA ELECTRONICS CO LTD
JP,P,온도 센서,【요약】 【과제】 금속 케이스 내에 서미스터를 수지 밀봉한 온도 센서에 있어서 응답성이 우수한 온도 센서를 제공하는 것. 【해결 수단】 금속 케이스 2는 보호관부 21 내에 유리 밀봉 서미스터 3을 수지부 5에 의해 밀봉해 지지하고 있다. 그리고 지지관부 21의 내경φ1과 유리 밀봉 서미스터 3의 외경φ2와의 차이는 0.03mm~1.0 mm가 되는 치수 관계가 되어 있다. 이것에 의해 온도 센서 1의 응답 시간을 4초 이하로 할 수 있고 일반적인 수냉 엔진의 냉각수 온도를 계측하는 온도 센서로서 응답성이 우수한 온도 센서를 얻을 수 있다. [Image] ,【청구항 1】 유저통형상의 금속 케이스(2)와 이 금속 케이스(2) 내의 바닥부에 수납된 온도 검출 소자(3)와 상기 금속 케이스(2) 내에 충전되어 상기 온도 검출 소자(3)를 밀봉하는 수지부(5)를 가지는 온도 센서로서 상기 금속 케이스(2)의 상기 온도 검출 소자(3)가 수납된 부위(21)의 내경(φ1)과 상기 온도 검출 소자(3)의 외경(φ2)과의 차이(φ1-φ2)가 0.03mm~1.0 mm인 것을 특징으로 하는 온도 센서.,2,2001-070662,2001-03-13,2002-267546,2002-09-18,0,0,DENSO CORP
JP,P,온도 센서,【요약】 【과제】 서미스터 소자의 전극선과 서미스터 신호를 외부로 취출하기 위한 취출 배선이 접합됨으로써 서미스터 소자가 취출 배선에 지지되어 있는 온도 센서에 있어서 서미스터 소자의 전극선 내진성을 향상시켜 단선을 방지한다. 【해결 수단】 서미스터 소자 3과 취출 배선인 시스 핀 5 사이에 전극선 4를 지지하는 애자 부재 6을 설치하고 애자 부재 6의 구멍 부분 6 a에 삽입된 전극선 4는 애자 부재 6과는 비접착 상태에서 유지되어 있다. [Image] ,【청구항 1】 서미스터 소자(3)와 이 서미스터 소자에서 인출된 서미스터 신호 검출용 전극선(4)과 상기 서미스터 신호를 외부로 취출하기 위한 취출 배선(5)을 구비하고 상기 전극선과 상기 취출 배선이 접합됨으로써 상기 서미스터 소자가 상기 취출 배선에 지지되어 있는 온도 센서에 있어서 상기 서미스터 소자와 상기 취출 배선 사이에라고 상기 전극선은 애자 부재(6)에 비접착 상태에서 유지되어 있는 것을 특징으로 하는 온도 센서.,4,2001-072446,2001-03-14,2002-267547,2002-09-18,0,0,DENSO CORP
JP,P,온도 센서 및 그 제조 방법 및 제조 관리 방법,【요약】 【과제】 본 발명은 응답성이 우수한 온도 센서 및 그 제조 방법 및 제조 관리 방법을 제공하는 것을 목적으로 한다. 특히 연소기구나 내연기관의 배기 온도 측정 용도의 고온 하에서의 사용에 적합한 고온용 온도센서 등을 제공한다. 【해결 수단】 감열체와 이 감열체를 기밀하게 둘러싸는 중공부를 형성하는 세라믹체를 구비하고 이 세라믹체의 표면에 요철이나 내부에 공극 등이 형성되는 온도 센서이며 감열체는 중공부를 형성하는 세라믹부의 감열면 측에 배치한다. 중공부는 온도 센서의 중심에서 감열면 측에 치우친 위치에 형성한다. 세라믹체는 감열체를 구비하는 감열면 측 세라믹층과 개구부를 가지는 스페이서 세라믹층과 기재가 되는 기재 세라믹층으로 구성된다. 또한 세라믹체의 표면에 요철을 형성하고 세라믹체에 관통 구멍 등을 병설함으로써 온도 센서의 응답성을 더욱 향상시킬 수 있다.  ,【청구항 1】 감열체와 상기 감열체를 기밀하게 둘러싸는 중공부를 가지는 세라믹체를 구비하고 상기 세라믹체의 표면에 복수의 요철이 형성되어 있는 것을 특징으로 하는 온도 센서.,11,2000-390951,2000-12-22,2002-188966,2002-07-05,0,0,NGK SPARK PLUG CO LTD
JP,P,온도 센서,【요약】 【과제】 배기가스를 도입하기 위한 구멍 부분을 가지는 케이스와 이 케이스에 수납되어 구멍 부분에서 도입된 배기가스의 온도를 검출하기 위한 저항체를 구비하는 온도 센서에 있어서 케이스 내에 도입된 배기가스 중의 그을음 등의 이물이 저항체에 부착하는 것을 방지한다. 【해결 수단】 케이스 10은 외측의 원통형 제1 케이스 10 a로 이 제1 케이스 10 a와는 간극을 통해 제1 케이스 10 a의 내측에 위치하는 원통형 제2 케이스 10 b로 구성되는 2중 구조를 가지며 제1 및 제2 케이스 모두 구멍 부분 11 a 11 b를 형성함과 동시에 제1 케이스 구멍 부분 11 a와 제2 케이스 구멍 부분 11 b와의 위치를 서로 원주 방향으로 늦추고 있다.  ,【청구항 1】 측정 매체를 도입하기 위한 구멍 부분(11 a 11b)을 가지는 케이스(10)와 이 케이스에 수납되어 상기 구멍 부분에서 도입된 측정 매체의 온도를 검출하기 위한 감온 소자(21)를 구비하는 온도 센서에 있어서 상기 케이스는 외측의 제1 케이스(10a)와 이 제1 케이스와는 간극을 통해 상기 제 1 케이스 내측에 위치하는 제2 케이스(10b)로 구성되는 2중 구조를 가지는 것이며 상기 제 1 케이스 및 상기 제 2 케이스 모두 상기 구멍 부분이 형성되고 상기 제 1 케이스 구멍 부분(11a)과 상기 제 2 케이스 구멍 부분(11b)이란 위치가 어긋나 있는 것을 특징으로 하는 온도 센서.,4,2000-365507,2000-11-30,2002-168700,2002-06-14,0,0,DENSO CORP
JP,P,온도 센서 및 그 제조 관리 방법,【요약】 【과제】 본 발명은 응답성이 우수한 온도 센서 및 그 제조 관리 방법을 제공한다. 특히 연소기구나 내연기관의 배기 온도 측정 용도의 고온 하에서의 사용에 적합한 고온용 온도 센서 및 그 제조 관리 방법을 제공한다. 【해결 수단】 감열체와 이 감열체를 기밀하게 둘러싸는 중공부를 형성하는 세라믹체를 구비하는 온도 센서이며 감열체는 중공부를 형성하는 세라믹부의 감열면 측에 형성한다. 중공부는 온도 센서의 중심에서 감열면 측에 치우친 위치에 형성한다. 세라믹체는 감열체를 구비하는 감열면 측 세라믹층(1)과 개구부를 가지는 스페이서 세라믹층(3)과 기재가 되는 기재 세라믹층(2)으로 구성된다.  ,【청구항 1】 감열체와 상기 감열체를 기밀하게 둘러싸는 중공부를 가지는 세라믹체를 구비하는 것을 특징으로 하는 온도 센서.,6,2000-370395,2000-12-05,2002-048655,2002-02-15,0,0,NGK SPARK PLUG CO LTD
JP,P,온도 센서,【요약】 【과제】 본 발명은 자동차의 냉각수 등의 온도를 측정하는 온도 센서에 관한 것으로서 열응답성이 우수한 온도 센서를 제공하는 것을 목적으로 한다. 【해결 수단】 온도 센서 케이스 1과 서미스터 소자 2 사이에 금속체 7을 개재시키고 이 금속체 7을 통해 서미스터 소자 2를 케이스 1의 내주면에 맞닿게 한 것이다.  ,【청구항 1】 금속으로 구성되는 일단 개구 케이스와 이 케이스 내에 배치된 서미스터 소자와 상기 케이스 개구부를 밀봉하는 커플러와 일단이 상기 서미스터 소자에 접속되어 타단이 외부에 도출된 터미널을 구비하고 상기 서미스터 소자는 금속체를 통해 상기 케이스와 맞닿게 한 온도 센서.,7,2000-203384,2000-07-05,2002-022555,2002-01-23,0,0,PANASONIC CORP
JP,P,온도 센서,【요약】 【과제】 하우징과 감열 소자 사이에 전열재를 충전해 응답성을 향상시키고 그 때의 전열재의 충전량을 적게 끝마친다. 【해결 수단】 NTC 서미스터로 구성되는 감열 소자 2에 2개의 리드부 3을 접속한다. 감열 소자 2 및 리드부 3의 선단부를 보호용 밀봉층 7에몰드한다. 리드부 3의 기단 측의 인서트 성형에 의해 커넥터부 8을 가지는 수지 베이스 4를 마련한다. 캡상을 이루는 하우징 5를 감열 소자 2 및 리드부 3에 씌울 수 있도록 하여 수지 베이스 4에 연결한다. 하우징 5의 내주 벽부와 리드부 3이 노출되어 있는 부분 사이에 공간 S를 형성하도록 하우징 3의 선단부 내에 그 내벽과 감열 소자 2(밀봉층 7) 사이에 조밀하게 충전되도록 하여 페이스트형 전열재 10을 마련한다. 전열재 10으로서 예를 들면 열전도율이 높은 실리콘 컴파운드를 채용한다.  ,【청구항 1】 감열 소자로 이 감열 소자에 선단부가 접속된 리드부와 이 리드부의 기단 측이 접속되어 커넥터부를 구성하는 수지 베이스와 선단부 내부에 상기 감열 소자가 수용된 상태에서 기단 측에서 상기 수지 베이스와 연결되는 캡상 하우징을 구비하고 상기 하우징 내에서 상기 리드부의 주위부에 공간이 형성되도록 상기 하우징 선단부의 내벽과 상기 감열 소자 사이에 전열재를 충전한 것을 특징으로 하는 온도 센서.,2,1999-326760,1999-11-17,2001-141573,2001-05-25,0,0,DENSO CORP
JP,P,온도 센서 및 그 온도 센서의 제조법,【요약】 【과제】 측정 정밀도를 개선하고 열적 관성을 감소시킨 온도 센서를 제공한다. 【해결 수단】 세라믹 재료로 구성되는 지지체 2와 감응 구분 10으로 불리는 상기 지지체 2의 제1 종단 구분에 배치된 온도종 변성 저항 소자 5와 지지 구분 7으로 불리는 상기 지지체의 제2 종단 구분에 배치된 전기 접점 6과 상기 전기 접점과 상기 저항 소자 사이에 지지체 중앙역 8을 초과해서 연장되는 도체로 34를 구비한 형식의 특히 내연기관의 배가스 온도를 감시하기 위한 온도 센서 1에 있어서 감응 구분 10이 적어도 곳곳에 지지 구분 7 및 지지체 중앙역 8보다 얇은 두께를 가지고 있다.  ,【청구항 1】 세라믹 재료로 구성되는 지지체(2)와 감응 구분(10)으로 불리는 상기 지지체(2)의 제1 종단 구분에 배치된 온도종 변성 저항 소자(5)와 지지 구분(7)으로 불리는 상기 지지체의 제2 종단 구분에 배치된 전기 접점(6)과 상기 전기 접점과 상기 저항 소자 사이에 지지체 중앙역(8)을 초과해서 연장되는 도체로(34)를 구비한 형식의 특히 내연기관의 배가스 온도를 감시하기 위한 온도 센서(1)에 있어서 감응 구분(10)이 적어도 곳곳에 지지 구분(7) 및 지지체 중앙역(8)보다 얇은 두께를 가지고 있는 것을 특징으로 하는 온도 센서.,13,2000-217478,2000-07-18,2001-050822,2001-02-23,0,0,ROBERT BOSCH GMBH
JP,P,온도 센서 소자 및 동소자를 구비한 온도 센서,【요약】 【과제】 내열성이 우수하고 열응답성이 빠르고 저항값이 안정적이며 그 경시 변화가 작은 신뢰성이 높은 온도 센서 소자를 제공하는 것을 목적으로 한다. 【해결 수단】 온도에 따라 전기 저항이 변화하는 감열성 재료로 구성되는 감열막 상기 감열막의 막 두께 방향의 전기 저항을 검지하도록 배열된 전극막 이들을 지지하는 내열성 절연재로 구성되는 기판 상기 감열막과 기판 측의 전극막 사이에 배치된 확산 방지막 및 상기 감열막 전극막을 전극막의 리드 취출부를 제외해 피복하는 내열성 절연재로 구성되는 막을 구비하는 온도 센서 소자. 감열막에는 식(Al1-x-yCrxFey) 2O3(0.05≦x＋y≦0.95 0≦y/(x＋y) ≦0.6)으로 표시되고 확산 방지막에는 식(Al1-x-yCrxFey) 2O3(0≦x＋y≦0.95)로 표시되는 코런덤형 결정 구조의 산화물이 이용된다. [Image] ,【특허청구범위】 【청구항 1】 식(Al 1-x-y Cr x Fe y ) 2 O 3 (0.05≦x＋y≦0.95 0≦y/(x＋y) ≦0.6)으로 표시되는 코런덤형 결정 구조의 산화물 (으)로 구성되는 감열막 리드 취출부를 가지며 단부가 상기 감열막을 통해 대향하는 한 쌍의 전극막 상기 감열막 및 전극막을 지지하는 내열성 절연재로 구성되는 기판 및 상기 감열막 및 전극막을 전극막의 리드 취출부를 제외해 피복하는 내열성 절연재로 구성되는 막을 구비하는 것을 특징으로 하는 온도 센서 소자.,10,1997-281760,1997-10-15,1998-208904,1998-08-07,2983502,1999-09-24,PANASONIC CORP
JP,P,온도 센서 및 그 제조 방법,【요약】 【과제】 세라믹스 기판상에 온도 검출 소자를 형성한 온도 센서에 있어서 센서 내부에서 열팽창으로 인한 단선이 다발하고 수율이 매우 나쁘다고 하는 과제가 있었다. 【해결 수단】 금속제의 통체 1과 이 통체 1 내에 수납된 세라믹스제의 장척형 기판 2와 이 기판 2 표면의 선단 측에서 후단 측으로 마련된 적어도 2개의 도전 패턴 4와 이들의 도전 패턴 4의 선단 측 사이에 접속된 온도 검출 소자 3을 구비하고 상기 기판 2의 선단 측을 무기 충전재 5에서 통체 1의 선단부에 고정함과 동시에 이 기판 2 후단 측은 상기 통체 1 후단 측에 탄성체에 의해 지지한 구성으로 하는 것이며 통체 1과 기판 2의 간극 일부분만큼을 무기 충전재 5에서 고정하기 때문에 통체 1과 기판 2의 열팽창 계수차에 의한 응력이 기판 2 전체에 가해지지 않고 단선이 발생하지 않는다. 따라서 수율이 양호한 온도 센서를 제공할 수 있다.  ,【청구항 1】 금속제의 통체와 이 통체 내에 수납된 세라믹스제의 장척형 기판과 이 기판 표면의 선단 측에서 후단 측으로 마련된 적어도 2개의 도전 패턴과 이들의 도전 패턴의 선단 측 사이에 접속된 온도 검출 소자를 구비하고 상기 기판의 선단 측을 무기 충전재로 통체의 선단부에 고정함과 동시에 이 기판 후단 측은 상기 통체 후단 측에 탄성체에 의해 지지한 온도 센서.,17,1998-022886,1998-02-04,1999-218448,1999-08-10,0,0,PANASONIC CORP
JP,P,온도 센서,【요약】 【과제】 박막 온도 검출 소자를 이용한 온도 센서에 있어서 출력 취출 리드선이 백금선이기 때문에 온도 센서의 비용이 매우 높다고 하는 과제가 있고 저비용이고 양호한 특성을 가지는 온도 센서를 제공하는 것을 목적으로 한다. 【해결 수단】 온도 센서의 온도 검출 부분에 있어서 금속 파이프 1과 금속 파이프 1의 내부에 삽입되어 막형 온도 검출 소자 3 및 온도 검출 소자 3의 출력을 전기적으로 취출하는 막형 전극 4를 가지는 금속 파이프 1보다 긴 세라믹스 기판 2와 금속 파이프 1과 세라믹스 기판 2의 간극을 묻는 무기 충전재와 금속 파이프 1의 단부에 배설되고 세라믹스 기판 2의 온도 검출 소자 3을 가지는 부분을 보호하는 보호 캡 6을 구비한 구성으로 함으로써 리드선에 고가의 백금선을 사용하지 않기 때문에 저비용이고 양호한 특성을 가지는 온도 센서를 제공할 수 있다.  ,【청구항 1】 금속 파이프와 상기 금속 파이프의 내부에 삽입되어 막형 온도 검출 소자 및 상기 온도 검출 소자의 출력을 전기적으로 취출하는 막형 전극을 가지는 상기 금속 파이프보다 긴 세라믹스 기판과 상기 금속 파이프와 상기 세라믹스 기판의 간극을 묻는 무기 충전재와 상기 금속 파이프의 단부에 배설되고 상기 세라믹스 기판의 온도 검출 소자를 가지는 부분을 보호하는 보호 캡을 구비한 온도 센서.,14,1998-002005,1998-01-08,1999-201832,1999-07-30,0,0,PANASONIC CORP
JP,P,온도 센서 소자와 그것을 가지는 온도 센서 및 온도 센서 소자 제조 방법,【요약】 자동차 엔진의 배기 온도 측정용 온도 센서 소자로서 평판 형상의 금속제 지지체와 상기 지지체 위에 존재하는 제1 전기 절연막과 상기 전기 절연막 위에 존재하고 한 쌍의 전극을 구비한 감열막과 상기 감열막 위에 존재하는 제2 전기 절연막을 구비한 온도 센서 소자. 온도 센서 소자는 내열 충격성이 우수하고 내열 캡이 불필요하고 열용량이 작기 때문에 열응답성이 우수하다. [Image] ,【특허청구범위】 【청구항 1】평판 형상의 금속제 지지체와 상기 지지체 위에 존재하는 제1 전기 절연막과 상기 제1 전기 절연막 위에 배치된 제1 감열막과 상기 제1 감열막 위에 배치된 한 쌍의 전극막과 상기 전극막 위에 배치된 제2 감열막과 상기 제2 감열막 위에 배치된 제2 전기 절연막을 구비한 온도 센서 소자.,5,1996-533955,1996-05-10,0,0,2951727,1999-07-09,松下電器産業株式会社
JP,P,온도 센서,【요약】 【목적】 고온 영역에서 높은 정밀도를 가지는 온도 센서를 제공하는 것을 목적으로 하는 것이다. 【구성】 이 목적을 달성하기 위해 본 발명의 온도 센서는 (화학식 1)로 표시되는 물질로 서미스터 소자 1을 형성했다. 이 구조에 따르면 Mn에 의한 전기 전도를 도입함으로써 고온도 영역의 B상수를 증대될 수 있다. 그 결과 정밀한 온도 센서를 얻을 수 있다. 【화학식 1】   ,【특허청구범위】 【청구항 1】 금속제의 내열 캡과 이 내열 캡 내에 수납한 서미스터 소자와 이 서미스터 소자에 전기적으로 접속함과 동시에 상기 내열 캡 외에 꺼낸 리드선을 구비하고 상기 서미스터 소자를 (화학식 1)로 표시되는 산화물을 이용하여 형성한 온도 센서. 【화학식 1】 [Image] ,5,1994-089580,1994-04-27,1995-297010,1995-11-10,2904002,1999-03-26,PANASONIC CORP
JP,P,온도 센서,【요약】 【목적】 300-600℃으로 높은 정밀도를 가지며 저항값의 경시 변화율을 작게 억제할 수 있는 온도 센서를 제공하는 것을 목적으로 하는 것이다. 【구성】 이 목적을 달성하기 위해 본 발명의 온도 센서는 (화학식 1)로 표시되는 물질로 서미스터 소자 1을 형성했다. 이 구조에 따르면 Mg에 의한 전기 전도를 도입함으로써300-600℃에서의 B상수를 증대될 수 있다. 그리고 정밀한 온도 센서를 얻을 수 있다. 【화학식 1】   ,【특허청구범위】 【청구항 1】 금속제의 내열 캡과 이 내열 캡 내에 수납한 서미스터 소자와 이 서미스터 소자에 전기적으로 접속함과 동시에 상기 내열 캡 외에 꺼낸 리드선을 구비하고 상기 서미스터 소자는(화학식 1)으로 표시되는 산화물을 이용하여 형성한 온도 센서. 【화학식 1】 [Image] ,5,1994-122458,1994-06-03,1995-335409,1995-12-22,2904007,1999-03-26,PANASONIC CORP
JP,P,PTC 온도 센서 및 PTC 온도 센서용 PTC 온도 센서 소자 제조 방법,0,【특허청구범위】 【청구항 1】케이싱 내에 배치된 PTC 저항을 가지는 센서 소자를 가지는 PTC 온도 센서로서 이 때 온도 센서 소자가 세라믹 시트(12)로 구성되는 적층 샌드위치 구조체로 형성되어 있는 PTC 온도 센서에 있어서 세라믹 시트(12)의 한쪽에 도체로(6)를 가지는 PTC 저항이 프린트되어 있고 2개의 세라믹 시트(12)의 한쪽에 통과구멍접속 구멍(55´)가 형성되어 있고 통과구멍접속 구멍(55´)를 포함한 영역 내에서 세라믹 시트의 외측 표면에 접점면(77´)이 프린트되어 있고 도체로(6)가 시트의 반대 측에서 통과구멍접속 구멍(55´)와 접속하고 있어 또한 도체로(6)를 가지는 PTC 저항이 세라믹 시트에 의해 측정 가스 및 환경 공기에 대해서 기밀하게 피포되어 있는 것을 특징으로 하는 PTC 온도 센서.,4,1988-506518,1988-08-30,1991-500349,1991-01-24,2851291,1998-11-13,ローベルト  ボツシユ  ゲゼルシヤフト  ミツト  ベシユレンクテル  ハフツング
JP,P,측정 가스에 대한 NTC 온도 센서 및 측정 가스에 대한 NTC 온도 센서에서의 NTC 온도 센싱 소자의 제작 방법,0,【특허청구범위】 【청구항 1】센싱 소자를 가지며 상기 센싱 소자는 NTC 저항과 상기 NTC 저항을 전기적 접속 단자에 접속하는 도체로를 가지는 측정 가스에 대한 NTC 온도 센서에 있어서 NTC 온도 센서의 센싱 소자는 세라믹 시트의 적층 접합체로 구성되고 상기 적층 접합체는 3개의 적층 세라믹 시트(1 2 3)로 구성되고 상기 3개의 세라믹 시트를 적층함으로써 주위 공기를 NTC 저항으로 공급하기 위한 채널(8)이 NTC 저항(14 17)의 영역에 형성되고 NTC 저항 자체는 측정 가스에 대해서 기밀하게 밀봉되는 것을 특징으로 하는 측정 가스에 대한 NTC 온도 센서.,20,1988-506519,1988-08-30,1991-500350,1991-01-24,2851292,1998-11-13,ローベルト  ボツシユ  ゲゼルシヤフト  ミツト  ベシユレンクテル  ハフツング
